사업소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,면허구분명,업종명,운영여부,차량대수,데이터기준일자,제공기관코드,제공기관명
㈜보라물류,경기도,군포시,경기도 군포시 산본로 55번안길6(당정동),경기도 군포시 당정동 103-3,031-452-8008,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
㈜신성물류,경기도,군포시,"경기도 군포시 번영로 82, 관리동 307호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-7474,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
㈜전국화물,경기도,군포시,"경기도 군포시 번영로 82, 관리동 314호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-7320,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
군포 코리아로지스,경기도,군포시,"경기도 군포시 산본로86번길 35,2층(당정동)",경기도 군포시 당정동 337-4,031-453-2000,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
신신운송알선사,경기도,군포시,"경기도 군포시금산로 13, 4층 오피스밸리 473호(금정동)",경기도 군포시 금정동 710-7,031-448-2424,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
경심화물,경기도,군포시,"경기도 군포시 산본로54번길 19-28,2층2호(당정동)",경기도 군포시 당정동 150-41,031-391-2204,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
장수종합통운,경기도,군포시,"경기도 군포시 산본로 220, 202호(당동)",경기도 군포시 당동 736-5,031-425-1234,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
한국복합물류㈜,경기도,군포시,"경기도 군포시 번영로 82(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2074,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
하나종합물류 주식회사,경기도,군포시,"경기도 군포시 경수대로 455, 312호(당정동, 한솔테크노타운)",경기도 군포시 당정동 16-1,031-429-3167,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
강산통운,경기도,군포시,"경기도 군포시 번영로 82, 부곡터미널 C동 1.5층(부곡동)",경기도 군포시 부곡동 1231,031-452-0005,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
㈜성지통운,경기도,군포시,"경기도 군포시 산본로 341, 907호(산본동, 현대코아텔)",경기도 군포시 산본동 1125,031-355-6656,운송주선사업,일반화물자동차운송사업,Y,0,2025-11-07,4020000,경기도 군포시
㈜가온물류,경기도,군포시,"경기도 군포시 번영로574번길2, 5층",경기도 군포시 금정동 745-1,,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
㈜금룡티엘에스,경기도,군포시,"경기도 군포시 번영로82, 관리동 302호(부곡동)",경기도 군포시 부곡동 1231,,운송사업,일반화물자동차운송사업,Y,6,2025-11-07,4020000,경기도 군포시
㈜경기종합물류,경기도,군포시,"경기도 군포시 대야1로6번길3, 3층(대야미동)",경기도 군포시 대야미동 657-6,,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
㈜경기로직스,경기도,군포시,"경기도 군포시 번영로 557번길10, 202호",경기도 군포시 금정동 719-7,031-502-0619,운송사업,일반화물자동차운송사업,Y,20,2025-11-07,4020000,경기도 군포시
군포서비스,경기도,군포시,"경기도 군포시 금당로124번길 2, 1층 101호 일부(당동, 썬팰리스)",경기도 군포시 당동 736,,운송사업,일반화물자동차운송사업,Y,6,2025-11-07,4020000,경기도 군포시
㈜송산,경기도,군포시,"경기도 군포시 고산로 166, 106동 604호(당정동, 에스케이벤티움)",경기도 군포시 당정동 522,031-274-7665,운송사업,일반화물자동차운송사업,Y,50,2025-11-07,4020000,경기도 군포시
㈜엘에스로지텍,경기도,군포시,"경기도 군포시 군포첨단산업2로7번길 8, 304호(부곡동, 군포 에이스 더블유밸리)",경기도 군포시 부곡동 1246,,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
㈜아세안로지텍,경기도,군포시,"경기도 군포시 군포첨단산업2로 7번길 8, 1016호. 1017호 (부곡동, 군포에이스더블유밸리 지식산업센터",경기도 군포시 부곡동 1246,031-462-0802,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
㈜지성로지스,경기도,군포시,"경기도 군포시 번영로 82, 케이동 1층 엘지전자 군포물류센터(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
선성물류㈜,경기도,군포시,"경기도 군포시 번영로 82, 오동 1층 서관(부곡동, 군포복합물류터미널)",경기도 군포시 부곡동 1231,031-461-8868,운송사업,일반화물자동차운송사업,Y,20,2025-11-07,4020000,경기도 군포시
태경로지텍㈜,경기도,군포시,"경기도 군포시 군포첨단산업2로7번길 8, 513호(부곡동, 군포에이스더블유밸리지식산업센터)",경기도 군포시 부곡동 1246,,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
미래운수플렉스㈜,경기도,군포시,"경기도 군포시 엘에스로 172, 403호(금정동, 한림휴먼타워)",경기도 군포시 금정동 1-40,031-427-4271,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
㈜스윙바이,경기도,군포시,"경기도 군포시 공단로140번길 38, 411호(당정동)",경기도 군포시 당정동 181-38,,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
㈜제이에스로지스,경기도,군포시,"경기도 군포시 고산로151번길 28, 403호(당정동, 엘지프라자)",경기도 군포시 당정동 988-1,031-451-1840,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
경기대신물류(주),경기도,군포시,"경기도 군포시 번영로 82, 화물취급장 8동 제가호 2층(부곡동)",경기도 군포시 부곡동 1231,070-4313-5026,운송사업,일반화물자동차운송사업,Y,15,2025-11-07,4020000,경기도 군포시
(주)대통운수,경기도,군포시,"경기도 군포시 한세로56번길 4-20, 1층(당정동)",경기도 군포시 당정동 965-4,031-477-3335,운송사업,일반화물자동차운송사업,Y,33,2025-11-07,4020000,경기도 군포시
(주)경동통운,경기도,군포시,"경기도 군포시 산본천로 56, 512호(산본동, 센트로601 오피스텔)",경기도 군포시 산본동 1123-3,031-392-9362,운송사업,일반화물자동차운송사업,Y,28,2025-11-07,4020000,경기도 군포시
(주)성진,경기도,군포시,"경기도 군포시 송부로 82, 406호(도마교동, 송정더드림4)",경기도 군포시 도마교동 473-2,031-460-2822,운송사업,일반화물자동차운송사업,Y,18,2025-11-07,4020000,경기도 군포시
(주)명도물류,경기도,군포시,"경기도 군포시 엘에스로 175, 503-에프호(산본동, 에스에이타워)",경기도 군포시 산본동 1026-30,031-473-4777,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
(주)차차로지스틱스,경기도,군포시,"경기도 군포시 번영로 82, 에프동 5층(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-418-5678,운송사업,일반화물자동차운송사업,Y,4,2025-11-07,4020000,경기도 군포시
신화물류㈜,경기도,군포시,"경기도 군포시 번영로 82, 엔동 서관 5층(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2691,운송사업,일반화물자동차운송사업,Y,21,2025-11-07,4020000,경기도 군포시
(주)투데이로지스,경기도,군포시,"경기도 군포시 산본천로 62, 1630호(산본동, 인베스텔)",경기도 군포시 산본동 1123-2,031-399-0003,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
(CJS익스프레스),경기도,군포시,"경기도 군포시 군포로627번길 16, 3층(금정동)",경기도 군포시 금정동 766-23,,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
(주)지선물류,경기도,군포시,"경기도 군포시 송부로33번길 21, 1층(도마교동)",경기도 군포시 도마교동 447-3,031-407-0722,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
태진물류㈜,경기도,군포시,"경기도 군포시 번영로557번길 52, 107호(금정동)",경기도 군포시 금정동 717,031-427-8733,운송사업,일반화물자동차운송사업,Y,37,2025-11-07,4020000,경기도 군포시
(주)진성로지스,경기도,군포시,"경기도 군포시 번영로 82, C-1동 4.5층(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2481,운송사업,일반화물자동차운송사업,Y,9,2025-11-07,4020000,경기도 군포시
광동산업(주),경기도,군포시,"경기도 군포시 산본로198번길 27, 1층 4호(당동)",경기도 군포시 당동 733-7,031-397-8700,운송사업,일반화물자동차운송사업,Y,4,2025-11-07,4020000,경기도 군포시
열린로지스(주),경기도,군포시,"경기도 군포시 엘에스로 153-18, 302호(산본동, 엘앤씨타워)",경기도 군포시 산본동 1026-52,031-502-0620,운송사업,일반화물자동차운송사업,Y,28,2025-11-07,4020000,경기도 군포시
(주)경기운수,경기도,군포시,"경기도 군포시 번영로 82, 관리동 301호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2280,운송사업,일반화물자동차운송사업,Y,14,2025-11-07,4020000,경기도 군포시
성산개발㈜,경기도,군포시,"경기도 군포시 산본로198번길 32, 1층 102호(당동)",경기도 군포시 당동 732-23,031-456-7833,운송사업,일반화물자동차운송사업,Y,5,2025-11-07,4020000,경기도 군포시
(주)천일택배 군포영업소,경기도,군포시,"경기도 군포시 번영로 82, 카동(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,070-7166-1025,운송사업,일반화물자동차운송사업,Y,1,2025-11-07,4020000,경기도 군포시
(주)이지운수,경기도,군포시,"경기도 군포시 용호1로5번길 27, 509호(당동)",경기도 군포시 당동 1034,031-453-4567,운송사업,일반화물자동차운송사업,Y,14,2025-11-07,4020000,경기도 군포시
김00,경기도,군포시,경기도 군포시 금당로17번길 9 (당동),경기도 군포시 당동 954,,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
박00,경기도,군포시,경기도 군포시 농심로 80 (당정동),경기도 군포시 당정동 18-2,,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
(주)에스유피엘,경기도,군포시,"경기도 군포시 대야1로6번길 6, 2층(대야미동)",경기도 군포시 대야미동 658-4,031-408-0166,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
(주)광덕운수,경기도,군포시,"경기도 군포시 송부로291번안길 7, 204호(부곡동, 주공프라자)",경기도 군포시 부곡동 1140-5,031-462-9997,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
(주)에이치케이물류,경기도,군포시,"경기도 군포시 번영로 82, N동 동관 8층(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2873,운송사업,일반화물자동차운송사업,Y,3,2025-11-07,4020000,경기도 군포시
(주)탑클래스로지스틱스,경기도,군포시,"경기도 군포시 번영로 82, 관리동 306호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,,운송사업,일반화물자동차운송사업,Y,7,2025-11-07,4020000,경기도 군포시
(주)무한로지스,경기도,군포시,"경기도 군포시 번영로 82, 관리동 209호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2398,운송사업,일반화물자동차운송사업,Y,4,2025-11-07,4020000,경기도 군포시
(주)에스엘피익스프레스,경기도,군포시,"경기도 군포시 공단로161, 에이동201호(당동,클로버빌딩)",경기도 군포시 당동 7-6,,운송사업,일반화물자동차운송사업,Y,16,2025-11-07,4020000,경기도 군포시
가온로지스틱스(주),경기도,군포시,"경기도 군포시 고산로211번길 16, 301호(당정동, 에코빌딩)",경기도 군포시 당정동 1010-5,031-451-9400,운송사업,일반화물자동차운송사업,Y,15,2025-11-07,4020000,경기도 군포시
주식회사 금석물류,경기도,군포시,"경기도 군포시 송부로291번안길 4-8, 409호(부곡동, 엠스테이오피스텔)",경기도 군포시 부곡동 1142-2,031-462-9342,운송사업,일반화물자동차운송사업,Y,2,2025-11-07,4020000,경기도 군포시
(주)대건인더스,경기도,군포시,"경기도 군포시 번영로 82, 관리동 202호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2951,운송사업,일반화물자동차운송사업,Y,14,2025-11-07,4020000,경기도 군포시
(주)타이탄,경기도,군포시,"경기도 군포시 번영로 82, 관리동 301호(부곡동, 한국복합물류)",경기도 군포시 부곡동 1231,031-460-2280,운송사업,일반화물자동차운송사업,Y,20,2025-11-07,4020000,경기도 군포시
